process,frame_no,time
station,frame_no,ts
rlncenc, 416, 1.0597705841064453
send, 416, 1664901568.8045437
rlncenc, 417, 1.0180473327636719
send, 417, 1664901568.8396544
rlncenc, 418, 1.3039112091064453
send, 418, 1664901568.8751268
rlncenc, 419, 0.9820461273193359
send, 419, 1664901568.910254
rlncenc, 420, 3.539562225341797
send, 420, 1664901568.9484477
rlncenc, 421, 1.573324203491211
send, 421, 1664901568.9841893
rlncenc, 422, 1.7197132110595703
send, 422, 1664901569.020059
rlncenc, 423, 1.615285873413086
send, 423, 1664901569.0558665
rlncenc, 424, 1.5053749084472656
send, 424, 1664901569.091514
rlncenc, 425, 1.4467239379882812
send, 425, 1664901569.1271107
rlncenc, 426, 1.3892650604248047
send, 426, 1664901569.1627007
rlncenc, 427, 1.560211181640625
send, 427, 1664901569.198422
rlncenc, 428, 1.2161731719970703
send, 428, 1664901569.2338436
rlncenc, 429, 1.199483871459961
send, 429, 1664901569.2692053
rlncenc, 430, 3.7887096405029297
send, 430, 1664901569.3077366
rlncenc, 431, 1.1942386627197266
send, 431, 1664901569.3431163
rlncenc, 432, 1.2059211730957031
send, 432, 1664901569.3785012
rlncenc, 433, 1.2593269348144531
send, 433, 1664901569.413874
rlncenc, 434, 1.2669563293457031
send, 434, 1664901569.4492805
rlncenc, 435, 1.5227794647216797
send, 435, 1664901569.4849987
rlncenc, 436, 1.1363029479980469
send, 436, 1664901569.520268
rlncenc, 437, 1.2049674987792969
send, 437, 1664901569.5557039
rlncenc, 438, 1.2552738189697266
send, 438, 1664901569.5911553
rlncenc, 439, 1.1708736419677734
send, 439, 1664901569.6265004
rlncenc, 440, 4.318714141845703
send, 440, 1664901569.6655586
rlncenc, 441, 1.2722015380859375
send, 441, 1664901569.701033
rlncenc, 442, 1.1854171752929688
send, 442, 1664901569.7363832
rlncenc, 443, 1.4159679412841797
send, 443, 1664901569.7719405
rlncenc, 444, 1.251220703125
send, 444, 1664901569.807295
rlncenc, 445, 1.2824535369873047
send, 445, 1664901569.842735
rlncenc, 446, 1.2388229370117188
send, 446, 1664901569.8781402
rlncenc, 447, 1.2788772583007812
send, 447, 1664901569.9135902
rlncenc, 448, 1.0986328125
send, 448, 1664901569.9488502
rlncenc, 449, 1.1725425720214844
send, 449, 1664901569.9841862
rlncenc, 450, 4.192113876342773
send, 450, 1664901570.0230439
rlncenc, 451, 1.171112060546875
send, 451, 1664901570.0583837
rlncenc, 452, 1.043558120727539
send, 452, 1664901570.0935605
rlncenc, 453, 1.104116439819336
send, 453, 1664901570.1288164
rlncenc, 454, 1.1289119720458984
send, 454, 1664901570.16408
rlncenc, 455, 1.2102127075195312
send, 455, 1664901570.199423
rlncenc, 456, 1.2476444244384766
send, 456, 1664901570.2348387
rlncenc, 457, 1.6067028045654297
send, 457, 1664901570.2706478
rlncenc, 458, 1.4925003051757812
send, 458, 1664901570.3062687
rlncenc, 459, 1.5311241149902344
send, 459, 1664901570.3419607
rlncenc, 460, 4.312753677368164
send, 460, 1664901570.3810163
rlncenc, 461, 1.2781620025634766
send, 461, 1664901570.416517
rlncenc, 462, 1.6179084777832031
send, 462, 1664901570.4523048
rlncenc, 463, 2.411365509033203
send, 463, 1664901570.4888978
rlncenc, 464, 2.2652149200439453
send, 464, 1664901570.5253353
rlncenc, 465, 2.0399093627929688
send, 465, 1664901570.5615678
rlncenc, 466, 1.57928466796875
send, 466, 1664901570.5973048
rlncenc, 467, 2.4306774139404297
send, 467, 1664901570.6340098
rlncenc, 468, 1.4307498931884766
send, 468, 1664901570.6696327
rlncenc, 469, 1.9452571868896484
send, 469, 1664901570.7056925
rlncenc, 470, 5.31315803527832
send, 470, 1664901570.7459269
rlncenc, 471, 1.9850730895996094
send, 471, 1664901570.782113
rlncenc, 472, 2.00653076171875
send, 472, 1664901570.818251
rlncenc, 473, 2.300739288330078
send, 473, 1664901570.8546765
rlncenc, 474, 1.6357898712158203
send, 474, 1664901570.8904943
rlncenc, 475, 2.0568370819091797
send, 475, 1664901570.926742
rlncenc, 476, 1.714944839477539
send, 476, 1664901570.9627159
rlncenc, 477, 1.5916824340820312
send, 477, 1664901570.9985366
rlncenc, 478, 1.5234947204589844
send, 478, 1664901571.0342157
rlncenc, 479, 1.4851093292236328
send, 479, 1664901571.0698912
rlncenc, 480, 4.34422492980957
send, 480, 1664901571.1089811
rlncenc, 481, 1.1768341064453125
send, 481, 1664901571.1443667
rlncenc, 482, 1.1000633239746094
send, 482, 1664901571.1796098
rlncenc, 483, 1.224517822265625
send, 483, 1664901571.2149682
rlncenc, 484, 1.4536380767822266
send, 484, 1664901571.2505717
rlncenc, 485, 1.3952255249023438
send, 485, 1664901571.286064
rlncenc, 486, 1.4190673828125
send, 486, 1664901571.321621
rlncenc, 487, 1.5933513641357422
send, 487, 1664901571.3573937
rlncenc, 488, 1.4452934265136719
send, 488, 1664901571.3929892
rlncenc, 489, 0.9799003601074219
send, 489, 1664901571.4278805
rlncenc, 490, 4.263162612915039
send, 490, 1664901571.466768
rlncenc, 491, 1.1267662048339844
send, 491, 1664901571.5022604
rlncenc, 492, 1.2633800506591797
send, 492, 1664901571.5376513
rlncenc, 493, 1.2276172637939453
send, 493, 1664901571.5730135
rlncenc, 494, 1.1749267578125
send, 494, 1664901571.6083395
rlncenc, 495, 1.7609596252441406
send, 495, 1664901571.644248
rlncenc, 496, 1.6181468963623047
send, 496, 1664901571.6800673
rlncenc, 497, 1.5673637390136719
send, 497, 1664901571.7158232
rlncenc, 498, 1.2519359588623047
send, 498, 1664901571.7512646
rlncenc, 499, 1.1720657348632812
send, 499, 1664901571.7865899
rlncenc, 500, 4.703283309936523
send, 500, 1664901571.8260558
rlncenc, 501, 1.218557357788086
send, 501, 1664901571.861395
rlncenc, 502, 1.1494159698486328
send, 502, 1664901571.896668
rlncenc, 503, 1.2154579162597656
send, 503, 1664901571.932024
rlncenc, 504, 1.171112060546875
send, 504, 1664901571.9673207
rlncenc, 505, 1.4545917510986328
send, 505, 1664901572.0029156
rlncenc, 506, 1.4731884002685547
send, 506, 1664901572.0385516
rlncenc, 507, 1.3670921325683594
send, 507, 1664901572.074071
rlncenc, 508, 1.2624263763427734
send, 508, 1664901572.10945
rlncenc, 509, 1.275777816772461
send, 509, 1664901572.1448922
rlncenc, 510, 4.462718963623047
send, 510, 1664901572.1840987
rlncenc, 511, 1.073598861694336
send, 511, 1664901572.2193727
rlncenc, 512, 1.0793209075927734
send, 512, 1664901572.2546365
rlncenc, 513, 1.3501644134521484
send, 513, 1664901572.2901335
rlncenc, 514, 1.1861324310302734
send, 514, 1664901572.3254316
rlncenc, 515, 1.3146400451660156
send, 515, 1664901572.360851
rlncenc, 516, 1.2505054473876953
send, 516, 1664901572.396264
rlncenc, 517, 1.1053085327148438
send, 517, 1664901572.4313288
rlncenc, 518, 1.1820793151855469
send, 518, 1664901572.4666717
rlncenc, 519, 1.2137889862060547
send, 519, 1664901572.5020468
rlncenc, 520, 4.518270492553711
send, 520, 1664901572.5414374
rlncenc, 521, 1.1398792266845703
send, 521, 1664901572.57675
rlncenc, 522, 1.1584758758544922
send, 522, 1664901572.6120481
rlncenc, 523, 1.1599063873291016
send, 523, 1664901572.6473262
rlncenc, 524, 1.1129379272460938
send, 524, 1664901572.682577
rlncenc, 525, 1.165628433227539
send, 525, 1664901572.7178855
rlncenc, 526, 1.1279582977294922
send, 526, 1664901572.7532253
rlncenc, 527, 1.1870861053466797
send, 527, 1664901572.788588
rlncenc, 528, 1.1725425720214844
send, 528, 1664901572.8239372
rlncenc, 529, 1.1916160583496094
send, 529, 1664901572.8593457
rlncenc, 530, 4.105567932128906
send, 530, 1664901572.8981936
rlncenc, 531, 1.0039806365966797
send, 531, 1664901572.933339
rlncenc, 532, 1.081228256225586
send, 532, 1664901572.968541
rlncenc, 533, 1.0826587677001953
send, 533, 1664901573.0037448
rlncenc, 534, 0.9608268737792969
send, 534, 1664901573.0388296
rlncenc, 535, 1.087188720703125
send, 535, 1664901573.074013
rlncenc, 536, 1.1014938354492188
send, 536, 1664901573.1092262
rlncenc, 537, 1.0132789611816406
send, 537, 1664901573.1443787
rlncenc, 538, 1.0046958923339844
send, 538, 1664901573.179521
rlncenc, 539, 0.9424686431884766
send, 539, 1664901573.214608
rlncenc, 540, 3.4542083740234375
send, 540, 1664901573.2526498
rlncenc, 541, 0.9086132049560547
send, 541, 1664901573.2876544
rlncenc, 542, 0.83160400390625
send, 542, 1664901573.322558
rlncenc, 543, 0.8995532989501953
send, 543, 1664901573.3575153
rlncenc, 544, 0.7274150848388672
send, 544, 1664901573.3923042
rlncenc, 545, 0.9517669677734375
send, 545, 1664901573.42724
rlncenc, 546, 0.8852481842041016
send, 546, 1664901573.4621775
rlncenc, 547, 1.0166168212890625
send, 547, 1664901573.4972997
rlncenc, 548, 0.9241104125976562
send, 548, 1664901573.5323467
rlncenc, 549, 1.0881423950195312
send, 549, 1664901573.5676103
rlncenc, 550, 4.135370254516602
send, 550, 1664901573.6064909
rlncenc, 551, 0.9810924530029297
send, 551, 1664901573.6416388
rlncenc, 552, 1.0786056518554688
send, 552, 1664901573.6768649
rlncenc, 553, 1.2030601501464844
send, 553, 1664901573.712241
rlncenc, 554, 1.3713836669921875
send, 554, 1664901573.7477522
rlncenc, 555, 1.2094974517822266
send, 555, 1664901573.7830567
rlncenc, 556, 1.2607574462890625
send, 556, 1664901573.8185525
rlncenc, 557, 1.171112060546875
send, 557, 1664901573.853915
rlncenc, 558, 1.2140274047851562
send, 558, 1664901573.889295
rlncenc, 559, 1.1081695556640625
send, 559, 1664901573.9246078
rlncenc, 560, 4.445791244506836
send, 560, 1664901573.9638257
rlncenc, 561, 0.9591579437255859
send, 561, 1664901573.9989264
rlncenc, 562, 1.1675357818603516
send, 562, 1664901574.0342007
rlncenc, 563, 1.3048648834228516
send, 563, 1664901574.069616
rlncenc, 564, 1.2810230255126953
send, 564, 1664901574.1049902
rlncenc, 565, 1.1970996856689453
send, 565, 1664901574.140324
rlncenc, 566, 1.1551380157470703
send, 566, 1664901574.1756463
rlncenc, 567, 1.1565685272216797
send, 567, 1664901574.2109525
rlncenc, 568, 1.1451244354248047
send, 568, 1664901574.2462971
rlncenc, 569, 1.2843608856201172
send, 569, 1664901574.281714
rlncenc, 570, 4.262208938598633
send, 570, 1664901574.3206124
rlncenc, 571, 1.247406005859375
send, 571, 1664901574.3560386
rlncenc, 572, 1.1150836944580078
send, 572, 1664901574.391281
rlncenc, 573, 1.0209083557128906
send, 573, 1664901574.4265218
rlncenc, 574, 1.0685920715332031
send, 574, 1664901574.4617114
rlncenc, 575, 0.9782314300537109
send, 575, 1664901574.4968197
rlncenc, 576, 1.0180473327636719
send, 576, 1664901574.5319486
rlncenc, 577, 0.957489013671875
send, 577, 1664901574.5670478
rlncenc, 578, 0.9300708770751953
send, 578, 1664901574.6021845
rlncenc, 579, 0.7343292236328125
send, 579, 1664901574.6370568
rlncenc, 580, 2.848386764526367
send, 580, 1664901574.6746993
rlncenc, 581, 0.7433891296386719
send, 581, 1664901574.7096403
rlncenc, 582, 0.7586479187011719
send, 582, 1664901574.7445252
rlncenc, 583, 0.7295608520507812
send, 583, 1664901574.779393
rlncenc, 584, 0.7731914520263672
send, 584, 1664901574.8142848
rlncenc, 585, 0.8697509765625
send, 585, 1664901574.8492465
rlncenc, 586, 0.8442401885986328
send, 586, 1664901574.8842356
rlncenc, 587, 0.87738037109375
send, 587, 1664901574.9192324
rlncenc, 588, 0.919342041015625
send, 588, 1664901574.9542851
rlncenc, 589, 0.8513927459716797
send, 589, 1664901574.989266
rlncenc, 590, 3.432750701904297
send, 590, 1664901575.027456
rlncenc, 591, 0.9129047393798828
send, 591, 1664901575.062522
rlncenc, 592, 0.8890628814697266
send, 592, 1664901575.0974996
rlncenc, 593, 0.8962154388427734
send, 593, 1664901575.132484
rlncenc, 594, 0.9415149688720703
send, 594, 1664901575.1675959
rlncenc, 595, 0.7307529449462891
send, 595, 1664901575.2024581
rlncenc, 596, 0.7059574127197266
send, 596, 1664901575.237289
rlncenc, 597, 0.7917881011962891
send, 597, 1664901575.2722192
rlncenc, 598, 0.827789306640625
send, 598, 1664901575.3071842
rlncenc, 599, 0.7054805755615234
send, 599, 1664901575.34202
rlncenc, 600, 2.9468536376953125
send, 600, 1664901575.379622
rlncenc, 601, 0.47588348388671875
send, 601, 1664901575.414067
rlncenc, 602, 0.7576942443847656
send, 602, 1664901575.4489484
rlncenc, 603, 0.6847381591796875
send, 603, 1664901575.483748
rlncenc, 604, 0.6868839263916016
send, 604, 1664901575.5185604
rlncenc, 605, 0.7498264312744141
send, 605, 1664901575.553422
rlncenc, 606, 0.8077621459960938
send, 606, 1664901575.588291
rlncenc, 607, 0.9679794311523438
send, 607, 1664901575.6233943
rlncenc, 608, 0.9474754333496094
send, 608, 1664901575.6585548
rlncenc, 609, 0.7839202880859375
send, 609, 1664901575.6934533
rlncenc, 610, 2.2001266479492188
send, 610, 1664901575.7302082
rlncenc, 611, 0.6773471832275391
send, 611, 1664901575.7650363
rlncenc, 612, 0.9992122650146484
send, 612, 1664901575.8001854
rlncenc, 613, 1.0776519775390625
send, 613, 1664901575.8353949
rlncenc, 614, 0.919342041015625
send, 614, 1664901575.8704565
rlncenc, 615, 1.0828971862792969
send, 615, 1664901575.9057238
rlncenc, 616, 1.0313987731933594
send, 616, 1664901575.9409199
rlncenc, 617, 0.8885860443115234
send, 617, 1664901575.9759617
rlncenc, 618, 0.8137226104736328
send, 618, 1664901576.0109496
rlncenc, 619, 0.7822513580322266
send, 619, 1664901576.0458906
rlncenc, 620, 2.905607223510742
send, 620, 1664901576.0834422
rlncenc, 621, 0.5316734313964844
send, 621, 1664901576.1181514
rlncenc, 622, 0.6115436553955078
send, 622, 1664901576.1528697
rlncenc, 623, 0.6368160247802734
send, 623, 1664901576.1876225
rlncenc, 624, 0.5848407745361328
send, 624, 1664901576.222351
rlncenc, 625, 0.6945133209228516
send, 625, 1664901576.2571728
rlncenc, 626, 0.7777214050292969
send, 626, 1664901576.2921457
rlncenc, 627, 0.614166259765625
send, 627, 1664901576.3268528
rlncenc, 628, 0.9894371032714844
send, 628, 1664901576.3620117
rlncenc, 629, 0.8721351623535156
send, 629, 1664901576.397044
rlncenc, 630, 3.397703170776367
send, 630, 1664901576.434994
rlncenc, 631, 1.2149810791015625
send, 631, 1664901576.4703403
rlncenc, 632, 1.180887222290039
send, 632, 1664901576.5056581
rlncenc, 633, 1.1055469512939453
send, 633, 1664901576.540889
rlncenc, 634, 1.0950565338134766
send, 634, 1664901576.5761032
rlncenc, 635, 0.5173683166503906
send, 635, 1664901576.6106038
rlncenc, 636, 0.9472370147705078
send, 636, 1664901576.6454372
rlncenc, 637, 0.7276535034179688
send, 637, 1664901576.6802638
rlncenc, 638, 0.7038116455078125
send, 638, 1664901576.7150502
rlncenc, 639, 0.4696846008300781
send, 639, 1664901576.7494504
rlncenc, 640, 2.072572708129883
send, 640, 1664901576.7860055
rlncenc, 641, 0.4925727844238281
send, 641, 1664901576.8201857
rlncenc, 642, 0.31447410583496094
send, 642, 1664901576.8543417
rlncenc, 643, 0.26679039001464844
send, 643, 1664901576.8884544
rlncenc, 644, 0.2701282501220703
send, 644, 1664901576.9224007
rlncenc, 645, 0.28228759765625
send, 645, 1664901576.956352
rlncenc, 646, 0.43082237243652344
send, 646, 1664901576.990463
rlncenc, 647, 0.4665851593017578
send, 647, 1664901577.02502
rlncenc, 648, 0.8573532104492188
send, 648, 1664901577.05972
rlncenc, 649, 0.26702880859375
send, 649, 1664901577.093881
rlncenc, 650, 3.1561851501464844
send, 650, 1664901577.1315668
rlncenc, 651, 0.5788803100585938
send, 651, 1664901577.1662068
rlncenc, 652, 0.6020069122314453
send, 652, 1664901577.2008646
rlncenc, 653, 0.2512931823730469
send, 653, 1664901577.235111
rlncenc, 654, 0.4107952117919922
send, 654, 1664901577.2692015
rlncenc, 655, 0.27823448181152344
send, 655, 1664901577.3032238
rlncenc, 656, 0.3037452697753906
send, 656, 1664901577.3372097
rlncenc, 657, 0.3616809844970703
send, 657, 1664901577.3712802
rlncenc, 658, 0.31948089599609375
send, 658, 1664901577.405263
rlncenc, 659, 0.2894401550292969
send, 659, 1664901577.439236
rlncenc, 660, 1.9004344940185547
send, 660, 1664901577.475203
rlncenc, 661, 0.6213188171386719
send, 661, 1664901577.5096757
rlncenc, 662, 0.7002353668212891
send, 662, 1664901577.5444252
rlncenc, 663, 0.5974769592285156
send, 663, 1664901577.5789115
rlncenc, 664, 0.5643367767333984
send, 664, 1664901577.6133807
rlncenc, 665, 0.8435249328613281
send, 665, 1664901577.6483188
rlncenc, 666, 0.6403923034667969
send, 666, 1664901577.682879
rlncenc, 667, 0.9551048278808594
send, 667, 1664901577.7179048
rlncenc, 668, 0.3485679626464844
send, 668, 1664901577.7519155
rlncenc, 669, 0.2689361572265625
send, 669, 1664901577.7858438
rlncenc, 670, 1.4591217041015625
send, 670, 1664901577.8213086
rlncenc, 671, 0.3781318664550781
send, 671, 1664901577.8554993
rlncenc, 672, 0.3452301025390625
send, 672, 1664901577.8896756
rlncenc, 673, 0.32711029052734375
send, 673, 1664901577.92379
rlncenc, 674, 0.5366802215576172
send, 674, 1664901577.958155
rlncenc, 675, 0.5166530609130859
send, 675, 1664901577.9925597
rlncenc, 676, 0.6070137023925781
send, 676, 1664901578.0270302
rlncenc, 677, 0.28204917907714844
send, 677, 1664901578.0612373
rlncenc, 678, 0.9524822235107422
send, 678, 1664901578.0960436
rlncenc, 679, 0.8273124694824219
send, 679, 1664901578.1309516
rlncenc, 680, 2.518177032470703
send, 680, 1664901578.1684687
rlncenc, 681, 0.2646446228027344
send, 681, 1664901578.2025871
rlncenc, 682, 0.34499168395996094
send, 682, 1664901578.2367544
rlncenc, 683, 0.25177001953125
send, 683, 1664901578.2706707
rlncenc, 684, 0.4017353057861328
send, 684, 1664901578.3047442
rlncenc, 685, 0.2627372741699219
send, 685, 1664901578.3388255
rlncenc, 686, 0.6022453308105469
send, 686, 1664901578.3732715
rlncenc, 687, 0.2090930938720703
send, 687, 1664901578.407435
rlncenc, 688, 0.2639293670654297
send, 688, 1664901578.4414194
rlncenc, 689, 0.54931640625
send, 689, 1664901578.4758966
rlncenc, 690, 2.401590347290039
send, 690, 1664901578.512858
rlncenc, 691, 0.6518363952636719
send, 691, 1664901578.5476613
rlncenc, 692, 0.6301403045654297
send, 692, 1664901578.5824006
rlncenc, 693, 0.2884864807128906
send, 693, 1664901578.6166422
rlncenc, 694, 0.8482933044433594
send, 694, 1664901578.6513715
rlncenc, 695, 0.2498626708984375
send, 695, 1664901578.685493
rlncenc, 696, 0.3120899200439453
send, 696, 1664901578.71967
rlncenc, 697, 0.16641616821289062
send, 697, 1664901578.7535045
rlncenc, 698, 0.27441978454589844
send, 698, 1664901578.7876372
rlncenc, 699, 0.2906322479248047
send, 699, 1664901578.8217907
rlncenc, 700, 1.230478286743164
send, 700, 1664901578.8569977
rlncenc, 701, 0.24366378784179688
send, 701, 1664901578.8909197
rlncenc, 702, 0.7419586181640625
send, 702, 1664901578.9253695
rlncenc, 703, 0.8244514465332031
send, 703, 1664901578.9602618
rlncenc, 704, 0.8940696716308594
send, 704, 1664901578.9952273
rlncenc, 705, 0.8275508880615234
send, 705, 1664901579.030131
rlncenc, 706, 1.0857582092285156
send, 706, 1664901579.0653138
rlncenc, 707, 0.6220340728759766
send, 707, 1664901579.100022
rlncenc, 708, 0.8566379547119141
send, 708, 1664901579.1349783
rlncenc, 709, 0.3185272216796875
send, 709, 1664901579.1691024
rlncenc, 710, 4.155158996582031
send, 710, 1664901579.2073286
rlncenc, 711, 0.5612373352050781
send, 711, 1664901579.241987
rlncenc, 712, 0.5166530609130859
send, 712, 1664901579.2765741
rlncenc, 713, 0.4849433898925781
send, 713, 1664901579.31074
rlncenc, 714, 1.0423660278320312
send, 714, 1664901579.3458502
rlncenc, 715, 0.8254051208496094
send, 715, 1664901579.3805768
rlncenc, 716, 0.4558563232421875
send, 716, 1664901579.4150388
rlncenc, 717, 0.5850791931152344
send, 717, 1664901579.4495082
rlncenc, 718, 0.6325244903564453
send, 718, 1664901579.4838293
rlncenc, 719, 0.7529258728027344
send, 719, 1664901579.5185566
rlncenc, 720, 2.3162364959716797
send, 720, 1664901579.5551896
rlncenc, 721, 0.26702880859375
send, 721, 1664901579.5891569
rlncenc, 722, 0.4718303680419922
send, 722, 1664901579.6233234
rlncenc, 723, 0.5667209625244141
send, 723, 1664901579.6576009
rlncenc, 724, 0.33092498779296875
send, 724, 1664901579.6916099
rlncenc, 725, 0.9360313415527344
send, 725, 1664901579.726423
rlncenc, 726, 0.3426074981689453
send, 726, 1664901579.7606616
rlncenc, 727, 0.9782314300537109
send, 727, 1664901579.7956972
rlncenc, 728, 0.9901523590087891
send, 728, 1664901579.8305914
rlncenc, 729, 0.8993148803710938
send, 729, 1664901579.865394
rlncenc, 730, 3.0989646911621094
send, 730, 1664901579.903259
rlncenc, 731, 0.35452842712402344
send, 731, 1664901579.9373102
rlncenc, 732, 0.45871734619140625
send, 732, 1664901579.971446
rlncenc, 733, 0.42438507080078125
send, 733, 1664901580.0056472
rlncenc, 734, 0.5376338958740234
send, 734, 1664901580.0400195
rlncenc, 735, 0.89263916015625
send, 735, 1664901580.0745978
rlncenc, 736, 0.9510517120361328
send, 736, 1664901580.1096246
rlncenc, 737, 0.8966922760009766
send, 737, 1664901580.1446185
rlncenc, 738, 0.9958744049072266
send, 738, 1664901580.1797209
rlncenc, 739, 0.5147457122802734
send, 739, 1664901580.214138
rlncenc, 740, 3.4372806549072266
send, 740, 1664901580.252218
rlncenc, 741, 0.5447864532470703
send, 741, 1664901580.2864509
rlncenc, 742, 0.45228004455566406
send, 742, 1664901580.3205864
rlncenc, 743, 0.4532337188720703
send, 743, 1664901580.3547132
rlncenc, 744, 0.5695819854736328
send, 744, 1664901580.3891463
rlncenc, 745, 0.43892860412597656
send, 745, 1664901580.4232633
rlncenc, 746, 0.5350112915039062
send, 746, 1664901580.457498
rlncenc, 747, 1.1401176452636719
send, 747, 1664901580.492632
rlncenc, 748, 1.027822494506836
send, 748, 1664901580.5278432
rlncenc, 749, 1.1789798736572266
send, 749, 1664901580.5632045
rlncenc, 750, 4.489660263061523
send, 750, 1664901580.6025956
rlncenc, 751, 0.9949207305908203
send, 751, 1664901580.637882
rlncenc, 752, 0.7007122039794922
send, 752, 1664901580.6727984
rlncenc, 753, 0.9057521820068359
send, 753, 1664901580.7079
rlncenc, 754, 0.675201416015625
send, 754, 1664901580.7426946
rlncenc, 755, 0.7381439208984375
send, 755, 1664901580.7775204
rlncenc, 756, 0.701904296875
send, 756, 1664901580.8123329
rlncenc, 757, 0.8101463317871094
send, 757, 1664901580.847254
rlncenc, 758, 0.66375732421875
send, 758, 1664901580.882032
rlncenc, 759, 0.6871223449707031
send, 759, 1664901580.916827
rlncenc, 760, 4.27556037902832
send, 760, 1664901580.955888
rlncenc, 761, 0.5080699920654297
send, 761, 1664901580.9905205
rlncenc, 762, 1.1019706726074219
send, 762, 1664901581.025739
rlncenc, 763, 0.9198188781738281
send, 763, 1664901581.0607724
rlncenc, 764, 0.7827281951904297
send, 764, 1664901581.0956511
rlncenc, 765, 0.7045269012451172
send, 765, 1664901581.1304624
rlncenc, 766, 0.7305145263671875
send, 766, 1664901581.1653147
rlncenc, 767, 0.6830692291259766
send, 767, 1664901581.2001069
rlncenc, 768, 0.7627010345458984
send, 768, 1664901581.2349687
rlncenc, 769, 0.7920265197753906
send, 769, 1664901581.2698905
rlncenc, 770, 3.9603710174560547
send, 770, 1664901581.308452
rlncenc, 771, 0.6663799285888672
send, 771, 1664901581.3431954
rlncenc, 772, 0.6358623504638672
send, 772, 1664901581.377927
rlncenc, 773, 0.7486343383789062
send, 773, 1664901581.4127824
rlncenc, 774, 0.6985664367675781
send, 774, 1664901581.4475825
rlncenc, 775, 0.69427490234375
send, 775, 1664901581.4823692
rlncenc, 776, 0.6861686706542969
send, 776, 1664901581.5171301
rlncenc, 777, 0.6077289581298828
send, 777, 1664901581.5518591
rlncenc, 778, 0.7493495941162109
send, 778, 1664901581.5867207
rlncenc, 779, 0.6542205810546875
send, 779, 1664901581.6215053
rlncenc, 780, 3.9148330688476562
send, 780, 1664901581.660109
rlncenc, 781, 0.6740093231201172
send, 781, 1664901581.694929
rlncenc, 782, 0.6964206695556641
send, 782, 1664901581.7297482
rlncenc, 783, 0.7865428924560547
send, 783, 1664901581.764637
rlncenc, 784, 0.7903575897216797
send, 784, 1664901581.7995296
rlncenc, 785, 0.7474422454833984
send, 785, 1664901581.8343837
rlncenc, 786, 0.7617473602294922
send, 786, 1664901581.869268
rlncenc, 787, 0.77056884765625
send, 787, 1664901581.9041264
rlncenc, 788, 0.6732940673828125
send, 788, 1664901581.9388998
rlncenc, 789, 0.6837844848632812
send, 789, 1664901581.973696
rlncenc, 790, 3.8268566131591797
send, 790, 1664901582.0122275
rlncenc, 791, 0.6048679351806641
send, 791, 1664901582.0469654
rlncenc, 792, 0.7631778717041016
send, 792, 1664901582.0818665
rlncenc, 793, 0.6601810455322266
send, 793, 1664901582.1165793
rlncenc, 794, 0.6678104400634766
send, 794, 1664901582.1513464
rlncenc, 795, 0.728607177734375
send, 795, 1664901582.186187
rlncenc, 796, 0.7140636444091797
send, 796, 1664901582.2210047
rlncenc, 797, 0.9114742279052734
send, 797, 1664901582.2560222
rlncenc, 798, 1.073598861694336
send, 798, 1664901582.291213
rlncenc, 799, 1.0809898376464844
send, 799, 1664901582.3264773
rlncenc, 800, 4.288196563720703
send, 800, 1664901582.3653908
rlncenc, 801, 0.7202625274658203
send, 801, 1664901582.4002223
rlncenc, 802, 0.667572021484375
send, 802, 1664901582.434934
rlncenc, 803, 0.6496906280517578
send, 803, 1664901582.4697175
rlncenc, 804, 0.6635189056396484
send, 804, 1664901582.5044749
rlncenc, 805, 0.6663799285888672
send, 805, 1664901582.5392416
rlncenc, 806, 0.7131099700927734
send, 806, 1664901582.5740745
rlncenc, 807, 0.6253719329833984
send, 807, 1664901582.608788
rlncenc, 808, 0.6537437438964844
send, 808, 1664901582.643503
rlncenc, 809, 0.6947517395019531
send, 809, 1664901582.6782649
rlncenc, 810, 4.177331924438477
send, 810, 1664901582.717055
rlncenc, 811, 0.6780624389648438
send, 811, 1664901582.7518458
rlncenc, 812, 0.6611347198486328
send, 812, 1664901582.7865682
rlncenc, 813, 0.6954669952392578
send, 813, 1664901582.8213363
rlncenc, 814, 0.6830692291259766
send, 814, 1664901582.8560607
rlncenc, 815, 0.7712841033935547
send, 815, 1664901582.8908856
rlncenc, 816, 0.8368492126464844
send, 816, 1664901582.9258392
rlncenc, 817, 0.7882118225097656
send, 817, 1664901582.9606814
rlncenc, 818, 0.7908344268798828
send, 818, 1664901582.9955182
rlncenc, 819, 0.8273124694824219
send, 819, 1664901583.0304174
rlncenc, 820, 3.953695297241211
send, 820, 1664901583.0689795
rlncenc, 821, 0.6527900695800781
send, 821, 1664901583.1037292
rlncenc, 822, 0.6380081176757812
send, 822, 1664901583.138425
rlncenc, 823, 0.6983280181884766
send, 823, 1664901583.1733985
rlncenc, 824, 0.6632804870605469
send, 824, 1664901583.208104
rlncenc, 825, 0.8623600006103516
send, 825, 1664901583.2430253
rlncenc, 826, 0.9086132049560547
send, 826, 1664901583.27803
rlncenc, 827, 0.762939453125
send, 827, 1664901583.312848
rlncenc, 828, 0.6508827209472656
send, 828, 1664901583.3475592
rlncenc, 829, 0.7088184356689453
send, 829, 1664901583.3823767
rlncenc, 830, 3.3254623413085938
send, 830, 1664901583.4202929
rlncenc, 831, 0.5936622619628906
send, 831, 1664901583.454964
rlncenc, 832, 0.5888938903808594
send, 832, 1664901583.489662
